0.550226,-0.281459,0.209956,255.000000,255.000000,255.000000
-0.028825,-0.038521,-0.161455,255.000000,255.000000,255.000000
-0.220151,-0.415369,-0.944063,255.000000,255.000000,255.000000
-0.187830,0.100567,0.518951,255.000000,255.000000,255.000000
-0.480601,-0.344874,0.144793,255.000000,255.000000,255.000000
0.461652,0.076778,-1.031400,255.000000,255.000000,255.000000
-0.412022,0.381066,0.085728,255.000000,255.000000,255.000000
-0.429091,0.260699,0.120172,255.000000,255.000000,255.000000
-0.572860,0.075520,0.272647,255.000000,255.000000,255.000000
0.042270,0.041368,0.539316,255.000000,255.000000,255.000000
0.182483,0.012311,0.368532,255.000000,255.000000,255.000000
-0.292676,0.201654,-0.968064,255.000000,255.000000,255.000000
0.496776,0.336118,0.136448,255.000000,255.000000,255.000000
0.389285,-0.154110,0.161471,255.000000,255.000000,255.000000
0.086970,-0.015380,0.681189,255.000000,255.000000,255.000000
-0.143365,-0.094519,-0.972387,255.000000,255.000000,255.000000
0.187544,0.017768,0.143549,255.000000,255.000000,255.000000
-0.340171,-0.421331,0.168212,255.000000,255.000000,255.000000
-0.522929,0.052543,0.404875,255.000000,255.000000,255.000000
-0.146111,0.221551,-0.969349,255.000000,255.000000,255.000000
0.031149,0.018605,0.512701,255.000000,255.000000,255.000000
-0.186100,0.105773,0.660372,255.000000,255.000000,255.000000
0.120901,0.268286,0.798109,255.000000,255.000000,255.000000
-0.213342,0.292635,0.197345,255.000000,255.000000,255.000000
-0.178574,-0.034775,0.411155,255.000000,255.000000,255.000000
-0.034772,-0.612904,0.120113,255.000000,255.000000,255.000000
-0.547696,-0.050551,0.186826,255.000000,255.000000,255.000000
0.682884,-0.111085,0.096063,255.000000,255.000000,255.000000
0.625216,0.144251,0.225915,255.000000,255.000000,255.000000
-0.044038,-0.176101,0.706113,255.000000,255.000000,255.000000
-0.021095,-0.146783,0.731486,255.000000,255.000000,255.000000
0.051555,0.370225,0.410923,255.000000,255.000000,255.000000
-0.115227,0.019032,-0.137882,255.000000,255.000000,255.000000
-0.200894,-0.058178,-0.943792,255.000000,255.000000,255.000000
0.239899,0.041377,0.698519,255.000000,255.000000,255.000000
-0.066949,-0.007085,0.102766,255.000000,255.000000,255.000000
-0.485132,0.278651,0.146534,255.000000,255.000000,255.000000
-0.557215,-0.070090,0.324074,255.000000,255.000000,255.000000
0.134166,-0.185674,0.605349,255.000000,255.000000,255.000000
-0.497652,0.391343,0.040060,255.000000,255.000000,255.000000
-0.044502,0.116575,-0.260498,255.000000,255.000000,255.000000
-0.425344,0.343035,0.412753,255.000000,255.000000,255.000000
0.096427,-0.144980,0.300328,255.000000,255.000000,255.000000
0.201318,0.027996,0.261162,255.000000,255.000000,255.000000
-0.019991,-0.579619,0.320661,255.000000,255.000000,255.000000
-0.205202,-0.227575,-0.936550,255.000000,255.000000,255.000000
-0.026369,-0.178244,-0.904973,255.000000,255.000000,255.000000
0.059364,-0.315684,0.723516,255.000000,255.000000,255.000000
0.268472,-0.396654,0.628599,255.000000,255.000000,255.000000
0.183979,0.341608,0.356985,255.000000,255.000000,255.000000
-0.404892,-0.356060,0.160847,255.000000,255.000000,255.000000
0.231308,-0.219449,-0.934890,255.000000,255.000000,255.000000
0.063078,0.083139,0.768213,255.000000,255.000000,255.000000
0.223116,0.262890,-1.016325,255.000000,255.000000,255.000000
0.471825,-0.045432,0.399275,255.000000,255.000000,255.000000
0.420270,0.008886,0.485777,255.000000,255.000000,255.000000
-0.704835,-0.133321,0.133467,255.000000,255.000000,255.000000
0.323686,0.026437,-0.926329,255.000000,255.000000,255.000000
-0.017162,-0.117915,0.622930,255.000000,255.000000,255.000000
0.275114,-0.207094,-0.990998,255.000000,255.000000,255.000000
-0.008829,-0.138309,-0.244772,255.000000,255.000000,255.000000
0.507945,-0.079758,0.013805,255.000000,255.000000,255.000000
0.199876,-0.644461,0.146355,255.000000,255.000000,255.000000
0.218091,0.153220,0.803339,255.000000,255.000000,255.000000
-0.003656,0.035751,0.503261,255.000000,255.000000,255.000000
-0.159080,0.193586,0.745743,255.000000,255.000000,255.000000
-0.040487,-0.471198,0.077423,255.000000,255.000000,255.000000
0.421528,0.359271,0.064273,255.000000,255.000000,255.000000
-0.109469,-0.169200,0.321176,255.000000,255.000000,255.000000
-0.145442,0.116441,-0.812021,255.000000,255.000000,255.000000
-0.447520,-0.305451,0.181694,255.000000,255.000000,255.000000
0.125067,0.412089,0.322762,255.000000,255.000000,255.000000
-0.027972,-0.105242,0.358415,255.000000,255.000000,255.000000
-0.024965,-0.731248,-0.030495,255.000000,255.000000,255.000000
0.370274,-0.223382,-0.979864,255.000000,255.000000,255.000000
-0.179020,-0.202939,-0.987503,255.000000,255.000000,255.000000
0.263295,0.566464,0.214673,255.000000,255.000000,255.000000
0.246869,-0.537855,0.345338,255.000000,255.000000,255.000000
-0.242348,-0.048220,0.042702,255.000000,255.000000,255.000000
-0.148839,-0.650730,0.030604,255.000000,255.000000,255.000000
0.573865,0.483658,-0.005831,255.000000,255.000000,255.000000
-0.305070,0.525635,0.130058,255.000000,255.000000,255.000000
0.140666,0.080626,0.217465,255.000000,255.000000,255.000000
0.322426,-0.573674,0.053141,255.000000,255.000000,255.000000
-0.069490,-0.292462,-0.991249,255.000000,255.000000,255.000000
-0.354181,-0.488082,-0.022379,255.000000,255.000000,255.000000
0.028158,-0.593952,0.123932,255.000000,255.000000,255.000000
-0.298222,-0.045339,0.701101,255.000000,255.000000,255.000000
-0.148262,-0.064335,0.689283,255.000000,255.000000,255.000000
0.053856,0.747978,0.018811,255.000000,255.000000,255.000000
0.051236,0.171033,0.806132,255.000000,255.000000,255.000000
0.113812,-0.069612,0.594374,255.000000,255.000000,255.000000
-0.611270,0.003013,0.109620,255.000000,255.000000,255.000000
0.136732,0.073196,-0.022876,255.000000,255.000000,255.000000
0.006751,0.314810,-0.940605,255.000000,255.000000,255.000000
0.288577,0.438869,0.442619,255.000000,255.000000,255.000000
-0.686362,-0.175887,0.176372,255.000000,255.000000,255.000000
0.474651,-0.218419,0.367789,255.000000,255.000000,255.000000
0.028602,0.312171,-1.007647,255.000000,255.000000,255.000000
-0.537639,0.520742,0.041032,255.000000,255.000000,255.000000
-0.058267,0.014865,-0.335929,255.000000,255.000000,255.000000
0.179094,0.578005,0.109886,255.000000,255.000000,255.000000
0.010547,-0.187974,0.839097,255.000000,255.000000,255.000000
-0.075977,-0.255151,-0.945444,255.000000,255.000000,255.000000
0.701996,0.129133,0.049234,255.000000,255.000000,255.000000
-0.403440,-0.129910,0.676351,255.000000,255.000000,255.000000
0.015397,-0.653996,0.138631,255.000000,255.000000,255.000000
0.028804,-0.053521,-0.981652,255.000000,255.000000,255.000000
0.089208,0.128902,0.461938,255.000000,255.000000,255.000000
-0.068094,0.420252,0.109431,255.000000,255.000000,255.000000
0.115914,0.036575,0.680996,255.000000,255.000000,255.000000
0.141537,-0.097462,0.548198,255.000000,255.000000,255.000000
-0.028857,-0.172187,0.265336,255.000000,255.000000,255.000000
0.058978,0.647117,0.150179,255.000000,255.000000,255.000000
-0.031857,-0.247280,0.203528,255.000000,255.000000,255.000000
0.558342,-0.222989,0.135229,255.000000,255.000000,255.000000
-0.334537,0.350884,-1.025112,255.000000,255.000000,255.000000
0.437662,0.353844,0.090833,255.000000,255.000000,255.000000
0.065351,0.126894,-0.257233,255.000000,255.000000,255.000000
0.512316,-0.428333,0.178624,255.000000,255.000000,255.000000
0.353741,-0.126644,-0.969482,255.000000,255.000000,255.000000
0.296309,-0.669591,0.080718,255.000000,255.000000,255.000000
0.103495,0.247360,-0.953906,255.000000,255.000000,255.000000
-0.203442,-0.308491,-0.929010,255.000000,255.000000,255.000000
0.302071,-0.432648,0.080468,255.000000,255.000000,255.000000
0.404652,-0.614014,0.086834,255.000000,255.000000,255.000000
0.043710,-0.072666,0.684328,255.000000,255.000000,255.000000
0.592940,-0.073474,0.181622,255.000000,255.000000,255.000000
0.466557,-0.317849,0.193151,255.000000,255.000000,255.000000
0.023058,-0.221114,0.706996,255.000000,255.000000,255.000000
-0.098395,-0.141685,-0.932580,255.000000,255.000000,255.000000
-0.053560,-0.240185,0.701864,255.000000,255.000000,255.000000
0.330120,-0.165944,0.647078,255.000000,255.000000,255.000000
-0.067423,0.047318,0.071844,255.000000,255.000000,255.000000
0.115706,-0.094928,0.282231,255.000000,255.000000,255.000000
-0.408781,-0.193849,0.138127,255.000000,255.000000,255.000000
0.170686,0.398888,-1.013809,255.000000,255.000000,255.000000
-0.005373,-0.107017,0.400380,255.000000,255.000000,255.000000
-0.251185,0.014587,-0.962222,255.000000,255.000000,255.000000
-0.147305,-0.032626,0.065956,255.000000,255.000000,255.000000
0.138198,-0.175426,0.718842,255.000000,255.000000,255.000000
-0.075088,0.542379,0.314470,255.000000,255.000000,255.000000
-0.100323,-0.327144,-0.954744,255.000000,255.000000,255.000000
-0.690109,-0.125856,0.030398,255.000000,255.000000,255.000000
0.017872,0.147760,0.413705,255.000000,255.000000,255.000000
-0.227629,0.542065,0.205356,255.000000,255.000000,255.000000
-0.185932,-0.476058,0.110677,255.000000,255.000000,255.000000
0.105114,-0.374282,-1.018547,255.000000,255.000000,255.000000
0.079937,0.057773,-0.668928,255.000000,255.000000,255.000000
0.021202,0.006839,0.541014,255.000000,255.000000,255.000000
-0.008552,-0.082862,0.129422,255.000000,255.000000,255.000000
-0.057426,-0.149779,-0.184463,255.000000,255.000000,255.000000
-0.310955,-0.471649,0.100655,255.000000,255.000000,255.000000
0.021008,-0.037521,0.522275,255.000000,255.000000,255.000000
-0.430444,0.128219,0.404584,255.000000,255.000000,255.000000
0.397919,-0.290885,0.132405,255.000000,255.000000,255.000000
-0.072248,0.463140,0.038085,255.000000,255.000000,255.000000
-0.521640,0.171812,0.122437,255.000000,255.000000,255.000000
0.369421,-0.619863,0.051818,255.000000,255.000000,255.000000
-0.513727,0.366012,0.142092,255.000000,255.000000,255.000000
-0.250750,0.299504,-1.024067,255.000000,255.000000,255.000000
-0.068018,0.022789,0.507531,255.000000,255.000000,255.000000
0.231396,-0.257529,0.350986,255.000000,255.000000,255.000000
-0.080386,0.013783,0.186497,255.000000,255.000000,255.000000
0.193577,-0.498837,0.143235,255.000000,255.000000,255.000000
-0.045233,0.001745,0.089689,255.000000,255.000000,255.000000
0.148614,0.373070,0.686476,255.000000,255.000000,255.000000
-0.199685,0.387803,0.517519,255.000000,255.000000,255.000000
0.483361,-0.555616,0.034631,255.000000,255.000000,255.000000
0.111727,-0.230322,-0.996671,255.000000,255.000000,255.000000
0.305048,0.243137,0.403336,255.000000,255.000000,255.000000
-0.537229,0.113637,0.469745,255.000000,255.000000,255.000000
-0.076852,-0.196842,0.614803,255.000000,255.000000,255.000000
-0.041465,0.739141,0.082315,255.000000,255.000000,255.000000
0.009646,0.131563,-0.045172,255.000000,255.000000,255.000000
-0.179680,0.385239,0.487629,255.000000,255.000000,255.000000
0.461847,-0.150727,0.107017,255.000000,255.000000,255.000000
